QueryId,EntityId,Relevance
QALD2_tr-49,"<dbpedia:Admerasia>",2
QALD2_tr-49,"<dbpedia:Advertising>",0
QALD2_tr-49,"<dbpedia:Advertising_Association>",1
QALD2_tr-49,"<dbpedia:Advertising_Council_of_German_Industry>",0
QALD2_tr-49,"<dbpedia:Advertising_Producers_Association>",1
QALD2_tr-49,"<dbpedia:Advertising_Research_Foundation>",2
QALD2_tr-49,"<dbpedia:Advertising_Self-Regulatory_Council>",2
QALD2_tr-49,"<dbpedia:Advertising_Standards_Authority_(South_Africa)>",1
QALD2_tr-49,"<dbpedia:Advertising_Standards_Authority_(United_Kingdom)>",1
QALD2_tr-49,"<dbpedia:Advertising_Standards_Council_of_India>",1
QALD2_tr-49,"<dbpedia:Advertising_Women_of_New_York>",1
QALD2_tr-49,"<dbpedia:Advertising_agency>",0
QALD2_tr-49,"<dbpedia:Advertising_in_Korea>",0
QALD2_tr-49,"<dbpedia:Advertising_in_video_games>",0
QALD2_tr-49,"<dbpedia:Advertising_management>",0
QALD2_tr-49,"<dbpedia:Adzerk>",1
QALD2_tr-49,"<dbpedia:Agencynet>",1
QALD2_tr-49,"<dbpedia:Airpush>",2
QALD2_tr-49,"<dbpedia:Alcoholic_beverage>",0
QALD2_tr-49,"<dbpedia:All_By_Students_(ABS)_Notebooks>",1
QALD2_tr-49,"<dbpedia:AlterGeo>",0
QALD2_tr-49,"<dbpedia:Amalgamated_Advertising>",2
QALD2_tr-49,"<dbpedia:Amdocs>",0
QALD2_tr-49,"<dbpedia:American_Advertising_Federation>",1
QALD2_tr-49,"<dbpedia:American_Association_of_Advertising_Agencies>",1
QALD2_tr-49,"<dbpedia:Ameritest>",2
QALD2_tr-49,"<dbpedia:Amobee>",2
QALD2_tr-49,"<dbpedia:Ansearch>",0
QALD2_tr-49,"<dbpedia:AppNexus>",1
QALD2_tr-49,"<dbpedia:Argela>",0
QALD2_tr-49,"<dbpedia:Armslist>",2
QALD2_tr-49,"<dbpedia:Arnold_Worldwide>",1
QALD2_tr-49,"<dbpedia:Asatsu-DK>",1
QALD2_tr-49,"<dbpedia:Asia_Media>",1
QALD2_tr-49,"<dbpedia:Association_of_National_Advertisers>",0
QALD2_tr-49,"<dbpedia:Association_of_Publishing_Agencies>",0
QALD2_tr-49,"<dbpedia:Astral_Media>",1
QALD2_tr-49,"<dbpedia:Australian_Multiplex_Cinemas>",0
QALD2_tr-49,"<dbpedia:B-Reel>",1
QALD2_tr-49,"<dbpedia:B3NET_Inc.>",2
QALD2_tr-49,"<dbpedia:BBDO>",2
QALD2_tr-49,"<dbpedia:BEC_(marketing)>",2
QALD2_tr-49,"<dbpedia:BORN_Group>",2
QALD2_tr-49,"<dbpedia:Bang_(company)>",1
QALD2_tr-49,"<dbpedia:Barker/DZP>",1
QALD2_tr-49,"<dbpedia:Bartle_Bogle_Hegarty>",2
QALD2_tr-49,"<dbpedia:BeInMedia_Agency>",1
QALD2_tr-49,"<dbpedia:Beasley_Broadcast_Group>",1
QALD2_tr-49,"<dbpedia:Berkeley_Cinemas>",0
QALD2_tr-49,"<dbpedia:Bernstein-Rein>",2
QALD2_tr-49,"<dbpedia:Bleublancrouge>",2
QALD2_tr-49,"<dbpedia:Blink_(production_company)>",1
QALD2_tr-49,"<dbpedia:Blink_Digital>",1
QALD2_tr-49,"<dbpedia:Blue_Fountain_Media>",0
QALD2_tr-49,"<dbpedia:Boathouse_Group>",2
QALD2_tr-49,"<dbpedia:BrabenderCox>",0
QALD2_tr-49,"<dbpedia:Brand>",0
QALD2_tr-49,"<dbpedia:Brand_Keys>",2
QALD2_tr-49,"<dbpedia:Brand_management>",0
QALD2_tr-49,"<dbpedia:Bromley_Originate_Change>",2
QALD2_tr-49,"<dbpedia:BurnsGroupNYC>",1
QALD2_tr-49,"<dbpedia:Business.com>",1
QALD2_tr-49,"<dbpedia:Butler,_Shine,_Stern_&_Partners>",2
QALD2_tr-49,"<dbpedia:Byyd>",2
QALD2_tr-49,"<dbpedia:CPP_Studios_Event_GmbH>",1
QALD2_tr-49,"<dbpedia:Cabe_Rawit_Marketing_Communications>",2
QALD2_tr-49,"<dbpedia:Campaigns_&_Grey>",2
QALD2_tr-49,"<dbpedia:Campbell_Ewald>",2
QALD2_tr-49,"<dbpedia:Captive_Media>",0
QALD2_tr-49,"<dbpedia:Casale_Media>",2
QALD2_tr-49,"<dbpedia:Centro_Inc>",2
QALD2_tr-49,"<dbpedia:Chartboost>",2
QALD2_tr-49,"<dbpedia:Cheil_Worldwide>",2
QALD2_tr-49,"<dbpedia:Children's_Advertising_Review_Unit>",2
QALD2_tr-49,"<dbpedia:Chitika>",2
QALD2_tr-49,"<dbpedia:Cidewalk>",2
QALD2_tr-49,"<dbpedia:Cinsay_Inc.>",2
QALD2_tr-49,"<dbpedia:Citysearch>",0
QALD2_tr-49,"<dbpedia:Clever_Bins>",1
QALD2_tr-49,"<dbpedia:Clipper_Magazine>",2
QALD2_tr-49,"<dbpedia:Clorox>",0
QALD2_tr-49,"<dbpedia:Collarity>",2
QALD2_tr-49,"<dbpedia:ComfortDelGro>",1
QALD2_tr-49,"<dbpedia:Communicus>",1
QALD2_tr-49,"<dbpedia:Community_Newspaper_Holdings>",1
QALD2_tr-49,"<dbpedia:Constant_Contact>",2
QALD2_tr-49,"<dbpedia:Conversant>",1
QALD2_tr-49,"<dbpedia:Coull_(Technology_Company)>",1
QALD2_tr-49,"<dbpedia:Creative_director>",0
QALD2_tr-49,"<dbpedia:Credos>",2
QALD2_tr-49,"<dbpedia:Crispin_Porter_+_Bogusky>",2
QALD2_tr-49,"<dbpedia:Criteo>",2
QALD2_tr-49,"<dbpedia:Crowell_Advertising>",1
QALD2_tr-49,"<dbpedia:CtrlShift>",2
QALD2_tr-49,"<dbpedia:Cuponzote>",1
QALD2_tr-49,"<dbpedia:Customer_Magnetism>",2
QALD2_tr-49,"<dbpedia:Cxense>",1
QALD2_tr-49,"<dbpedia:DCF_Advertising>",2
QALD2_tr-49,"<dbpedia:DDB_Mudra>",2
QALD2_tr-49,"<dbpedia:DDB_Worldwide>",2
QALD2_tr-49,"<dbpedia:DY_Works>",2
QALD2_tr-49,"<dbpedia:Dancer_Fitzgerald_Sample>",1
QALD2_tr-49,"<dbpedia:David_Deutsch_(ad_executive)>",0
QALD2_tr-49,"<dbpedia:DeNA>",1
QALD2_tr-49,"<dbpedia:Dentsu>",1
QALD2_tr-49,"<dbpedia:Dentsu_Aegis_Network>",2
QALD2_tr-49,"<dbpedia:Derooted_creative_agency>",2
QALD2_tr-49,"<dbpedia:DeskSite>",1
QALD2_tr-49,"<dbpedia:Deutsch_Inc.>",2
QALD2_tr-49,"<dbpedia:Digilant>",2
QALD2_tr-49,"<dbpedia:Digital_Cinema_Media>",1
QALD2_tr-49,"<dbpedia:Digital_Domain>",2
QALD2_tr-49,"<dbpedia:Direct_Agents>",2
QALD2_tr-49,"<dbpedia:Direct_marketing>",0
QALD2_tr-49,"<dbpedia:Doe-Anderson_Inc.>",2
QALD2_tr-49,"<dbpedia:Dominion_Enterprises>",1
QALD2_tr-49,"<dbpedia:Dominion_Marine_Media>",2
QALD2_tr-49,"<dbpedia:Doner_Company>",2
QALD2_tr-49,"<dbpedia:Door_Number_3>",2
QALD2_tr-49,"<dbpedia:Doremus_&_Co.>",2
QALD2_tr-49,"<dbpedia:DoubleClick>",1
QALD2_tr-49,"<dbpedia:Drawbridge_(company)>",2
QALD2_tr-49,"<dbpedia:Droga5>",1
QALD2_tr-49,"<dbpedia:Droog_(company)>",0
QALD2_tr-49,"<dbpedia:Duck_Studios>",2
QALD2_tr-49,"<dbpedia:Due_North_Communications>",2
QALD2_tr-49,"<dbpedia:Duncan/Channon>",2
QALD2_tr-49,"<dbpedia:E3_Media>",2
QALD2_tr-49,"<dbpedia:EGTA_(advertising)>",2
QALD2_tr-49,"<dbpedia:ELink_Media,_Inc.>",2
QALD2_tr-49,"<dbpedia:Eason_&_Son>",2
QALD2_tr-49,"<dbpedia:Employee_pricing>",0
QALD2_tr-49,"<dbpedia:Eniro>",0
QALD2_tr-49,"<dbpedia:Entercom>",0
QALD2_tr-49,"<dbpedia:Euro_RSCG_London>",1
QALD2_tr-49,"<dbpedia:Exchange4media.com>",0
QALD2_tr-49,"<dbpedia:ExoClick>",2
QALD2_tr-49,"<dbpedia:Extreme_Reach>",2
QALD2_tr-49,"<dbpedia:FCB_(advertising_agency)>",2
QALD2_tr-49,"<dbpedia:Fallon_Worldwide>",1
QALD2_tr-49,"<dbpedia:Fave_Media>",0
QALD2_tr-49,"<dbpedia:Flurry_(company)>",2
QALD2_tr-49,"<dbpedia:Flytxt>",1
QALD2_tr-49,"<dbpedia:Forum_Communications>",2
QALD2_tr-49,"<dbpedia:Frank_Perdue>",0
QALD2_tr-49,"<dbpedia:Free_Range_Studios>",2
QALD2_tr-49,"<dbpedia:Freud_Communications>",2
QALD2_tr-49,"<dbpedia:Fuel_Industries>",1
QALD2_tr-49,"<dbpedia:Fællesforeningen_for_Danmarks_Brugsforeninger>",1
QALD2_tr-49,"<dbpedia:GSD&M>",2
QALD2_tr-49,"<dbpedia:Gallup_&_Robinson>",2
QALD2_tr-49,"<dbpedia:Gaumina>",1
QALD2_tr-49,"<dbpedia:GeoEdge>",1
QALD2_tr-49,"<dbpedia:George_P._Johnson>",2
QALD2_tr-49,"<dbpedia:Gerlach_Barklow_Co.>",1
QALD2_tr-49,"<dbpedia:Ghostery,_Inc.>",1
QALD2_tr-49,"<dbpedia:GlobalWebIndex>",2
QALD2_tr-49,"<dbpedia:Global_Gaming_Factory_X>",2
QALD2_tr-49,"<dbpedia:Goodby,_Silverstein_&_Partners>",2
QALD2_tr-49,"<dbpedia:Gozoop.com>",2
QALD2_tr-49,"<dbpedia:Great_Fridays>",0
QALD2_tr-49,"<dbpedia:Green_Team>",1
QALD2_tr-49,"<dbpedia:Grey_Global_Group>",2
QALD2_tr-49,"<dbpedia:Griffin-Bacal_Advertising>",1
QALD2_tr-49,"<dbpedia:GroupM>",2
QALD2_tr-49,"<dbpedia:Grrr_(advertisement)>",1
QALD2_tr-49,"<dbpedia:Hakuhodo>",2
QALD2_tr-49,"<dbpedia:Havas_Media>",2
QALD2_tr-49,"<dbpedia:Healthware_International>",1
QALD2_tr-49,"<dbpedia:Hibu>",2
QALD2_tr-49,"<dbpedia:Hill_Holliday>",1
QALD2_tr-49,"<dbpedia:HotChalk>",1
QALD2_tr-49,"<dbpedia:Hotfrog>",2
QALD2_tr-49,"<dbpedia:Hoyts>",1
QALD2_tr-49,"<dbpedia:Hydra_Network>",2
QALD2_tr-49,"<dbpedia:IContact>",2
QALD2_tr-49,"<dbpedia:IHeartMedia>",2
QALD2_tr-49,"<dbpedia:Idea_Rebel>",1
QALD2_tr-49,"<dbpedia:Ignitee_Digital_Services_Pvt_Ltd>",2
QALD2_tr-49,"<dbpedia:InMobi>",0
QALD2_tr-49,"<dbpedia:IndiaMART>",2
QALD2_tr-49,"<dbpedia:India_Online>",1
QALD2_tr-49,"<dbpedia:Infinity_Broadcasting_Corporation>",0
QALD2_tr-49,"<dbpedia:Institute_of_Practitioners_in_Advertising>",1
QALD2_tr-49,"<dbpedia:Interactive_Advertising_Bureau>",1
QALD2_tr-49,"<dbpedia:Interpublic_Group_of_Companies>",1
QALD2_tr-49,"<dbpedia:Invite_Media>",2
QALD2_tr-49,"<dbpedia:Isense>",0
QALD2_tr-49,"<dbpedia:Isobar_(company)>",2
QALD2_tr-49,"<dbpedia:Isobar_Australia>",2
QALD2_tr-49,"<dbpedia:J._Walter_Thompson>",2
QALD2_tr-49,"<dbpedia:JCDecaux>",1
QALD2_tr-49,"<dbpedia:Jackson_Radio_Works>",2
QALD2_tr-49,"<dbpedia:Jamuna_Group>",0
QALD2_tr-49,"<dbpedia:Janimation>",0
QALD2_tr-49,"<dbpedia:Jay_Advertising>",2
QALD2_tr-49,"<dbpedia:Jellyvision>",0
QALD2_tr-49,"<dbpedia:Jim_Perdue>",0
QALD2_tr-49,"<dbpedia:Johnstone_and_Cushing>",1
QALD2_tr-49,"<dbpedia:Jugular_Advertising>",1
QALD2_tr-49,"<dbpedia:KMGi_Group>",0
QALD2_tr-49,"<dbpedia:Ketchum_Inc.>",2
QALD2_tr-49,"<dbpedia:Kilgannon>",1
QALD2_tr-49,"<dbpedia:Kirshenbaum_Bond_Senecal_+_Partners>",2
QALD2_tr-49,"<dbpedia:Kivuto_Solutions_Inc>",1
QALD2_tr-49,"<dbpedia:LEVEL_Studios>",1
QALD2_tr-49,"<dbpedia:La_comunidad_(agency)>",2
QALD2_tr-49,"<dbpedia:Laika_(company)>",2
QALD2_tr-49,"<dbpedia:Lamar_Advertising_Company>",2
QALD2_tr-49,"<dbpedia:LatinWorks>",2
QALD2_tr-49,"<dbpedia:Laughlin_Constable>",2
QALD2_tr-49,"<dbpedia:Le_Book>",0
QALD2_tr-49,"<dbpedia:Legacy_Tobacco_Documents_Library_Multimedia_Collection>",0
QALD2_tr-49,"<dbpedia:LiftDNA>",2
QALD2_tr-49,"<dbpedia:Live_Gamer>",1
QALD2_tr-49,"<dbpedia:Local_Yokel_Media>",2
QALD2_tr-49,"<dbpedia:Locanto>",2
QALD2_tr-49,"<dbpedia:Lopez_Negrete_Communications>",2
QALD2_tr-49,"<dbpedia:Lowe_Lintas>",1
QALD2_tr-49,"<dbpedia:Lowe_Roche>",1
QALD2_tr-49,"<dbpedia:Luckie_&_Company>",1
QALD2_tr-49,"<dbpedia:Lumen_(branding_agency)>",2
QALD2_tr-49,"<dbpedia:MARC_USA>",1
QALD2_tr-49,"<dbpedia:MEC_(media_agency)>",1
QALD2_tr-49,"<dbpedia:MK12>",2
QALD2_tr-49,"<dbpedia:MMA_Creative>",1
QALD2_tr-49,"<dbpedia:MMGY_Global>",2
QALD2_tr-49,"<dbpedia:Magazine>",0
QALD2_tr-49,"<dbpedia:Magic_Logix>",1
QALD2_tr-49,"<dbpedia:Mainostoimisto_VwD>",2
QALD2_tr-49,"<dbpedia:Marin_Software>",0
QALD2_tr-49,"<dbpedia:Market_America>",1
QALD2_tr-49,"<dbpedia:Marketing>",0
QALD2_tr-49,"<dbpedia:Martin_Williams_Advertising>",2
QALD2_tr-49,"<dbpedia:Mason_&_Associates>",2
QALD2_tr-49,"<dbpedia:Mass_media>",0
QALD2_tr-49,"<dbpedia:Massive_Incorporated>",1
QALD2_tr-49,"<dbpedia:Matari_Advertising>",2
QALD2_tr-49,"<dbpedia:Maxus_(media_agency)>",1
QALD2_tr-49,"<dbpedia:McCann_Erickson>",2
QALD2_tr-49,"<dbpedia:McGarrah_Jessee>",2
QALD2_tr-49,"<dbpedia:McGarryBowen>",1
QALD2_tr-49,"<dbpedia:McKinney_(advertising_agency)>",2
QALD2_tr-49,"<dbpedia:Mecenato>",0
QALD2_tr-49,"<dbpedia:MediaBrix>",2
QALD2_tr-49,"<dbpedia:MediaCom>",2
QALD2_tr-49,"<dbpedia:Medium_(company)>",2
QALD2_tr-49,"<dbpedia:Mekanism>",1
QALD2_tr-49,"<dbpedia:Merchlar>",1
QALD2_tr-49,"<dbpedia:Michael_Walrath>",0
QALD2_tr-49,"<dbpedia:Microsoft>",0
QALD2_tr-49,"<dbpedia:Millennial_Media>",2
QALD2_tr-49,"<dbpedia:Mindshare_(firm)>",2
QALD2_tr-49,"<dbpedia:Mirabeau_(company)>",2
QALD2_tr-49,"<dbpedia:Mithun_Agency>",2
QALD2_tr-49,"<dbpedia:Mixpo>",2
QALD2_tr-49,"<dbpedia:MoVoxx>",2
QALD2_tr-49,"<dbpedia:Mobile5>",2
QALD2_tr-49,"<dbpedia:MobileStorm>",2
QALD2_tr-49,"<dbpedia:Modernista!>",1
QALD2_tr-49,"<dbpedia:Mojiva>",2
QALD2_tr-49,"<dbpedia:Moxie_Sozo>",2
QALD2_tr-49,"<dbpedia:Mullen_Advertising>",1
QALD2_tr-49,"<dbpedia:MyThings>",2
QALD2_tr-49,"<dbpedia:N._W._Ayer_&_Son>",1
QALD2_tr-49,"<dbpedia:NBG_Radio_Network>",1
QALD2_tr-49,"<dbpedia:NQ_Mobile>",2
QALD2_tr-49,"<dbpedia:Namo_Media>",2
QALD2_tr-49,"<dbpedia:National_Advertising_Benevolent_Society>",1
QALD2_tr-49,"<dbpedia:NativeX>",1
QALD2_tr-49,"<dbpedia:Navent>",1
QALD2_tr-49,"<dbpedia:NebuAd>",1
QALD2_tr-49,"<dbpedia:NeoEdge_Networks>",2
QALD2_tr-49,"<dbpedia:Night_Agency>",1
QALD2_tr-49,"<dbpedia:North_Woods_Advertising>",2
QALD2_tr-49,"<dbpedia:Nova_M_Radio>",1
QALD2_tr-49,"<dbpedia:OMD_Worldwide>",2
QALD2_tr-49,"<dbpedia:Ogilvy_&_Mather>",2
QALD2_tr-49,"<dbpedia:Ogilvy_CommonHealth_Asia_Pacific>",1
QALD2_tr-49,"<dbpedia:Omnicom_Group>",2
QALD2_tr-49,"<dbpedia:Online_advertising>",0
QALD2_tr-49,"<dbpedia:OpenX_(company)>",2
QALD2_tr-49,"<dbpedia:Operative_Media>",0
QALD2_tr-49,"<dbpedia:Outfront_Media>",2
QALD2_tr-49,"<dbpedia:OwnLocal>",1
QALD2_tr-49,"<dbpedia:Pakistan_Advertisers_Society>",0
QALD2_tr-49,"<dbpedia:Panels_United>",2
QALD2_tr-49,"<dbpedia:Pattison_Outdoor_Advertising>",2
QALD2_tr-49,"<dbpedia:PayPerPost>",2
QALD2_tr-49,"<dbpedia:PeakBiety_Branding_+_Advertising>",2
QALD2_tr-49,"<dbpedia:Peer39>",1
QALD2_tr-49,"<dbpedia:Penna_Powers_Brian_Haynes>",2
QALD2_tr-49,"<dbpedia:Phenomblue>",2
QALD2_tr-49,"<dbpedia:Phorm>",2
QALD2_tr-49,"<dbpedia:Piața_A-Z>",0
QALD2_tr-49,"<dbpedia:Pinstorm>",1
QALD2_tr-49,"<dbpedia:Plan_B_Advertising_Agency>",2
QALD2_tr-49,"<dbpedia:PlayerScale>",1
QALD2_tr-49,"<dbpedia:Pongr>",2
QALD2_tr-49,"<dbpedia:Pontiflex>",2
QALD2_tr-49,"<dbpedia:Porterhouse_Media>",2
QALD2_tr-49,"<dbpedia:Postmen_DA>",2
QALD2_tr-49,"<dbpedia:PowToon>",1
QALD2_tr-49,"<dbpedia:Premier_Studios>",2
QALD2_tr-49,"<dbpedia:Premiere_Networks>",2
QALD2_tr-49,"<dbpedia:Press-A-Print>",0
QALD2_tr-49,"<dbpedia:Primedia_Broadcasting>",0
QALD2_tr-49,"<dbpedia:Printing>",0
QALD2_tr-49,"<dbpedia:Promotus_Advertising>",2
QALD2_tr-49,"<dbpedia:Proximity_Worldwide>",1
QALD2_tr-49,"<dbpedia:Public_relations>",0
QALD2_tr-49,"<dbpedia:Publicis>",2
QALD2_tr-49,"<dbpedia:Purple_Strategies>",2
QALD2_tr-49,"<dbpedia:Q_Score>",0
QALD2_tr-49,"<dbpedia:Quantcast>",2
QALD2_tr-49,"<dbpedia:Quarry_(company)>",1
QALD2_tr-49,"<dbpedia:Quincy_Newspapers>",0
QALD2_tr-49,"<dbpedia:R&R_Partners>",1
QALD2_tr-49,"<dbpedia:R.K._Swamy>",1
QALD2_tr-49,"<dbpedia:R/GA>",2
QALD2_tr-49,"<dbpedia:RTÉ_Commercial_Enterprises>",0
QALD2_tr-49,"<dbpedia:Radar_Music_Videos>",0
QALD2_tr-49,"<dbpedia:Radio_Express>",1
QALD2_tr-49,"<dbpedia:RadiumOne>",1
QALD2_tr-49,"<dbpedia:Rakuten_Linkshare>",2
QALD2_tr-49,"<dbpedia:Razor_Creative>",2
QALD2_tr-49,"<dbpedia:ReachLocal>",2
QALD2_tr-49,"<dbpedia:RealTechNetwork>",1
QALD2_tr-49,"<dbpedia:Red_McCombs_Media>",2
QALD2_tr-49,"<dbpedia:Red_Zebra_Broadcasting>",2
QALD2_tr-49,"<dbpedia:República,_LLC>",1
QALD2_tr-49,"<dbpedia:Resn>",1
QALD2_tr-49,"<dbpedia:RewardsCentral>",1
QALD2_tr-49,"<dbpedia:Right_Media>",2
QALD2_tr-49,"<dbpedia:RoadRunner_(division)>",1
QALD2_tr-49,"<dbpedia:Roaming_Hunger>",1
QALD2_tr-49,"<dbpedia:Rubicon_Project>",1
QALD2_tr-49,"<dbpedia:SMART_(advertising_agency)>",2
QALD2_tr-49,"<dbpedia:STANANDLOU>",1
QALD2_tr-49,"<dbpedia:Saatchi_&_Saatchi>",2
QALD2_tr-49,"<dbpedia:Scholz_&_Friends>",2
QALD2_tr-49,"<dbpedia:Seiter_&_Miller_Advertising>",1
QALD2_tr-49,"<dbpedia:Serviceplan>",1
QALD2_tr-49,"<dbpedia:Signature_Creative>",1
QALD2_tr-49,"<dbpedia:SimilarWeb>",2
QALD2_tr-49,"<dbpedia:Simply_Justified_Productions>",2
QALD2_tr-49,"<dbpedia:SiteScout>",2
QALD2_tr-49,"<dbpedia:Skimlinks>",2
QALD2_tr-49,"<dbpedia:Snakk_Media>",1
QALD2_tr-49,"<dbpedia:Soccer_United_Marketing>",1
QALD2_tr-49,"<dbpedia:Social_Reality_Inc.>",2
QALD2_tr-49,"<dbpedia:Solve_(advertising_agency)>",1
QALD2_tr-49,"<dbpedia:Sotsu>",1
QALD2_tr-49,"<dbpedia:Sovrn_Holdings>",2
QALD2_tr-49,"<dbpedia:Splash_Media_Group_LLC>",2
QALD2_tr-49,"<dbpedia:Springer_&_Jacoby>",2
QALD2_tr-49,"<dbpedia:Stinkdigital>",1
QALD2_tr-49,"<dbpedia:Storeboard_Media>",1
QALD2_tr-49,"<dbpedia:Strata_(company)>",2
QALD2_tr-49,"<dbpedia:StrawberryFrog>",2
QALD2_tr-49,"<dbpedia:StudyPortals>",1
QALD2_tr-49,"<dbpedia:Sulekha>",0
QALD2_tr-49,"<dbpedia:Sullivan_&_Company>",2
QALD2_tr-49,"<dbpedia:Summit_Awards>",0
QALD2_tr-49,"<dbpedia:Switch_(advertising_agency)>",2
QALD2_tr-49,"<dbpedia:T3_(company)>",1
QALD2_tr-49,"<dbpedia:TMP_Worldwide_Advertising_and_Communications>",1
QALD2_tr-49,"<dbpedia:TM_Advertising>",2
QALD2_tr-49,"<dbpedia:TRAFFIK_Advertising>",2
QALD2_tr-49,"<dbpedia:TRUSTe>",2
QALD2_tr-49,"<dbpedia:Talent_Zoo>",2
QALD2_tr-49,"<dbpedia:Tap_for_Tap>",2
QALD2_tr-49,"<dbpedia:Taptica>",2
QALD2_tr-49,"<dbpedia:Taxi_Media>",2
QALD2_tr-49,"<dbpedia:Taykey>",2
QALD2_tr-49,"<dbpedia:Team_Rubber>",1
QALD2_tr-49,"<dbpedia:Telemetry_(company)>",2
QALD2_tr-49,"<dbpedia:Television>",0
QALD2_tr-49,"<dbpedia:Television_advertisement>",0
QALD2_tr-49,"<dbpedia:TheSwizzle.com>",1
QALD2_tr-49,"<dbpedia:The_Advertising_Club_of_New_York>",0
QALD2_tr-49,"<dbpedia:The_Barbarian_Group>",2
QALD2_tr-49,"<dbpedia:The_Bloc>",1
QALD2_tr-49,"<dbpedia:The_Entertainer_(discount_publisher)>",2
QALD2_tr-49,"<dbpedia:The_Kluger_Agency>",2
QALD2_tr-49,"<dbpedia:The_Media_Kitchen>",2
QALD2_tr-49,"<dbpedia:The_Navicor_Group>",2
QALD2_tr-49,"<dbpedia:The_Richards_Group>",1
QALD2_tr-49,"<dbpedia:The_San_Jose_Group>",2
QALD2_tr-49,"<dbpedia:The_Shand_Group>",1
QALD2_tr-49,"<dbpedia:Tinsley_Advertising>",2
QALD2_tr-49,"<dbpedia:Titan_(transit_advertising_company)>",2
QALD2_tr-49,"<dbpedia:Tocquigny>",2
QALD2_tr-49,"<dbpedia:Tombras_Group>",2
QALD2_tr-49,"<dbpedia:Toth_Brand_Imaging>",1
QALD2_tr-49,"<dbpedia:Toy>",0
QALD2_tr-49,"<dbpedia:Toy_advertising>",1
QALD2_tr-49,"<dbpedia:Traction_(agency)>",2
QALD2_tr-49,"<dbpedia:Trade_association>",0
QALD2_tr-49,"<dbpedia:Tribal_DDB_London>",2
QALD2_tr-49,"<dbpedia:Tribune_Entertainment>",2
QALD2_tr-49,"<dbpedia:Tronic_Studio>",2
QALD2_tr-49,"<dbpedia:TrueX>",2
QALD2_tr-49,"<dbpedia:True_Media>",2
QALD2_tr-49,"<dbpedia:Truvo>",2
QALD2_tr-49,"<dbpedia:Undertone_(advertising_company)>",2
QALD2_tr-49,"<dbpedia:UniWorld_Group>",2
QALD2_tr-49,"<dbpedia:Unicast_Company>",2
QALD2_tr-49,"<dbpedia:Velti>",2
QALD2_tr-49,"<dbpedia:VigLink>",2
QALD2_tr-49,"<dbpedia:VisibleWorld>",2
QALD2_tr-49,"<dbpedia:Vugo_(company)>",1
QALD2_tr-49,"<dbpedia:WPP-Scangroup>",2
QALD2_tr-49,"<dbpedia:WPP_plc>",2
QALD2_tr-49,"<dbpedia:Webtrekk>",2
QALD2_tr-49,"<dbpedia:Wide_Eye_Media>",2
QALD2_tr-49,"<dbpedia:Woobi>",2
QALD2_tr-49,"<dbpedia:Work_At_Play>",2
QALD2_tr-49,"<dbpedia:Wpromote>",2
QALD2_tr-49,"<dbpedia:Wunderman>",2
QALD2_tr-49,"<dbpedia:YP_Holdings>",1
QALD2_tr-49,"<dbpedia:Yahoo!>",1
QALD2_tr-49,"<dbpedia:Yandex>",0
QALD2_tr-49,"<dbpedia:Yashi>",1
QALD2_tr-49,"<dbpedia:Yodel_Australia>",1
QALD2_tr-49,"<dbpedia:Yodle>",1
QALD2_tr-49,"<dbpedia:YuMe>",2
QALD2_tr-49,"<dbpedia:Zango_(company)>",2
QALD2_tr-49,"<dbpedia:Zooppa>",1
QALD2_tr-49,"<dbpedia:Zubi_Advertising_Services>",2
QALD2_tr-51,"<dbpedia:Abendgymnasium>",2
QALD2_tr-51,"<dbpedia:Abendhauptschule>",2
QALD2_tr-51,"<dbpedia:Abendrealschule>",2
QALD2_tr-51,"<dbpedia:Academy_(English_school)>",1
QALD2_tr-51,"<dbpedia:Adult_high_school>",2
QALD2_tr-51,"<dbpedia:Affiliated_school>",1
QALD2_tr-51,"<dbpedia:Akademie>",1
QALD2_tr-51,"<dbpedia:Algebraic_data_type>",0
QALD2_tr-51,"<dbpedia:All-female_band>",0
QALD2_tr-51,"<dbpedia:All-through_school>",2
QALD2_tr-51,"<dbpedia:All_Hallows_High_School>",1
QALD2_tr-51,"<dbpedia:All_India_Institute_of_Medical_Sciences_Delhi>",1
QALD2_tr-51,"<dbpedia:All_India_Institute_of_Medical_Sciences_Jodhpur>",0
QALD2_tr-51,"<dbpedia:All_Saints'_Catholic_Academy>",0
QALD2_tr-51,"<dbpedia:All_Saints'_Catholic_High_School,_Rawtenstall>",0
QALD2_tr-51,"<dbpedia:All_Saints'_College,_Perth>",0
QALD2_tr-51,"<dbpedia:All_Saints_Catholic_High_School,_Sheffield>",0
QALD2_tr-51,"<dbpedia:All_Saints_Catholic_School,_Dagenham>",1
QALD2_tr-51,"<dbpedia:All_Saints_Central_High_School>",0
QALD2_tr-51,"<dbpedia:All_Saints_College,_Maitland>",0
QALD2_tr-51,"<dbpedia:All_Saints_College,_St_Joseph's_Campus>",0
QALD2_tr-51,"<dbpedia:All_Saints_RC_Secondary>",0
QALD2_tr-51,"<dbpedia:All_Saints_University_School_of_Medicine>",0
QALD2_tr-51,"<dbpedia:Alternative_school>",1
QALD2_tr-51,"<dbpedia:Amar'e_Stoudemire>",0
QALD2_tr-51,"<dbpedia:Andrew_Bynum>",0
QALD2_tr-51,"<dbpedia:Approved_School>",2
QALD2_tr-51,"<dbpedia:Area_school>",2
